Id,SalePrice,OverallQual,ExterQual,ExterCond,OverallCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,LotArea,BsmtFullBath,BsmtHalfBath,YearBuilt,FullBath,HalfBath,TotRmsAbvGrd,BedroomAbvGr,KitchenAbvGr,HeatingQC,GarageCars,OpenPorchSF,YearRemodAdd,YrSold,PoolArea,WoodDeckSF,MasVnrArea,KitchenQual,Fireplaces,GarageArea,Neighborhood,MSZoning,BldgType,Functional,MSSubClass,Condition1,LotConfig,MasVnrType,SaleType,SaleCondition,Foundation,HouseStyle,Stories,HasPorch,IsRemodelled,PropertyAge,TotalBath,HasPool,HasDeck,OverallGrade,ExterGrade,TotalArea,CoreArea,Neighborhood_label,MSZoning_label,BldgType_label,Functional_label,MSSubClass_label,Condition1_label,LotConfig_label,MasVnrType_label,SaleType_label,SaleCondition_label,Foundation_label
798,110000,5,3,3,5,773,773,0,773,7677,0,0,1953,1,0,4,2,1,4,1,0,1953,3,0,0,0.0,3,0,240,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Abnorml,CBlock,1Story,1,0,1,55,1.0,0,0,25,9,2319,1546,12,3,0,6,4,2,4,2,2,0,1
799,485000,9,5,3,5,1926,1966,1174,3140,13518,0,0,2008,3,1,11,4,1,5,3,78,2009,4,0,144,860.0,5,2,820,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,New,Partial,PConc,2Story,2,1,0,1,3.5,0,1,45,15,8206,5066,16,3,0,6,9,2,4,1,3,2,3
800,175000,5,3,3,7,731,981,787,1768,7200,1,0,1937,2,1,7,3,1,5,1,0,1950,2,0,0,252.0,4,2,240,SWISU,RL,1Fam,Typ,50,Feedr,Corner,BrkFace,Deed,Normal,BrkTil,1.5Fin,1,0,0,70,2.5,0,0,35,9,4267,2499,18,3,0,6,8,1,0,1,2,1,0
801,200000,6,3,3,5,616,616,1072,1688,12798,1,0,1997,3,1,8,4,1,4,2,114,1997,3,0,403,0.0,4,0,603,ClearCr,RL,1Fam,Typ,60,Feedr,Inside,None,Deed,Normal,PConc,2Story,2,1,1,11,3.5,0,1,30,9,3992,2304,4,3,0,6,9,1,4,2,2,1,3
802,109900,4,3,3,7,1196,1196,0,1196,4800,1,0,1916,2,0,5,2,1,5,2,0,1990,2,0,0,0.0,3,0,440,IDOTRR,RM,1Fam,Typ,30,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,91,2.0,0,0,28,9,3588,2392,9,4,0,6,5,2,4,2,2,1,1
803,189000,7,4,3,5,728,728,728,1456,8199,1,0,2005,3,1,7,3,1,5,2,18,2005,3,0,36,0.0,4,1,410,CollgCr,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,3,3.5,0,1,35,12,3640,2184,5,3,0,6,9,2,4,2,2,1,3
804,582933,9,5,3,5,1734,1734,1088,2822,13891,0,0,2008,3,1,12,4,1,5,3,170,2009,4,0,52,424.0,5,1,1020,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,New,Partial,PConc,2Story,2,1,0,1,3.5,0,1,45,15,7378,4556,16,3,0,6,9,2,4,1,3,2,3
805,118000,5,3,3,5,936,1128,0,1128,9000,0,0,1954,1,0,5,2,1,3,1,0,1954,1,0,0,0.0,3,0,286,NAmes,RL,1Fam,Min1,20,Norm,Inside,None,Deed,Abnorml,CBlock,1Story,1,0,1,52,1.0,0,0,25,9,3192,2064,12,3,0,2,4,2,4,2,2,0,1
806,227680,7,4,3,5,1417,1428,0,1428,12274,0,0,2008,2,0,6,3,1,5,2,60,2008,3,0,0,256.0,5,0,554,Somerst,RL,1Fam,Typ,20,Norm,FR2,BrkFace,New,Partial,PConc,1Story,1,1,1,0,2.0,0,0,35,12,4273,2845,21,3,0,6,4,2,2,1,3,2,3
807,135500,5,3,3,5,980,980,0,980,9750,0,0,1967,2,0,6,3,1,4,1,0,1967,1,0,68,0.0,3,0,384,NAmes,RL,1Fam,Typ,80,Norm,Inside,None,Deed,Normal,PConc,SLvl,S,0,1,39,2.0,0,1,25,9,2940,1960,12,3,0,6,12,2,4,2,2,1,3
808,223500,5,3,3,6,1324,1072,504,1576,21384,2,0,1923,3,1,6,3,1,5,2,312,2004,4,0,0,0.0,4,1,528,BrkSide,RL,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,CBlock,2Story,2,1,0,86,3.5,0,0,30,9,4476,2900,3,3,0,6,10,2,4,2,2,1,1
809,159950,5,3,3,5,1024,1086,0,1086,13400,1,0,1966,2,0,6,3,1,3,2,0,1966,1,0,0,1047.0,3,1,484,NAmes,RL,1Fam,Typ,80,Norm,Inside,BrkFace,Deed,Normal,CBlock,SLvl,S,0,1,40,2.0,0,0,25,9,3196,2110,12,3,0,6,12,2,4,1,2,1,1
810,106000,5,3,3,5,849,1075,1063,2138,8100,0,0,1898,2,0,11,2,3,3,2,156,1965,4,0,40,0.0,3,0,360,OldTown,RM,1Fam,Typ,75,Norm,Corner,None,Deed,Normal,PConc,2.5Unf,2,1,0,111,2.0,0,1,25,9,5125,2987,17,4,0,6,11,2,0,2,2,1,3
811,181000,6,3,3,6,1040,1309,0,1309,10140,1,0,1974,2,1,5,3,1,2,2,0,1999,1,648,265,99.0,4,1,484,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,0,32,2.5,1,1,36,9,3658,2349,14,3,0,6,4,2,4,1,2,1,1
812,144500,6,4,3,5,848,848,0,848,4438,1,0,2004,2,0,4,1,1,5,2,0,2004,3,0,140,169.0,4,1,420,CollgCr,RM,TwnhsE,Typ,120,Norm,Inside,BrkFace,CO,Normal,PConc,1Story,1,0,1,4,2.0,0,1,30,12,2544,1696,5,4,4,6,0,2,4,1,0,1,3
813,55993,5,2,3,5,540,1044,0,1044,8712,0,0,1952,1,0,4,2,1,3,2,0,1952,5,0,0,0.0,2,0,504,IDOTRR,C (all),1Fam,Typ,20,Norm,Inside,None,Deed,Abnorml,CBlock,1Story,1,0,1,58,1.0,0,0,25,6,2628,1584,9,0,0,6,4,2,4,2,2,0,1
814,157900,6,3,3,6,1442,1442,0,1442,9750,0,0,1958,1,1,7,4,1,4,1,0,1958,2,0,0,243.0,3,0,301,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,CO,Normal,CBlock,1Story,1,0,1,49,1.5,0,0,36,9,4326,2884,12,3,0,6,4,2,4,1,0,1,1
815,116000,5,3,3,7,686,686,564,1250,8248,0,1,1918,1,2,7,3,1,4,1,0,1950,1,0,207,0.0,2,0,280,Edwards,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,0,0,88,2.0,0,1,35,9,3186,1936,7,3,0,6,8,2,4,2,2,1,0
816,224900,7,3,3,5,1649,1661,0,1661,12137,0,0,1998,2,0,6,3,1,5,2,34,1998,5,0,0,442.0,4,0,598,CollgCr,RL,1Fam,Typ,20,Norm,CulDSac,BrkFace,Deed,Normal,PConc,1Story,1,1,1,12,2.0,0,0,35,9,4971,3310,5,3,0,6,4,2,1,1,2,1,3
817,137000,5,3,3,6,1008,1008,0,1008,11425,0,0,1954,1,0,4,2,1,4,1,0,1954,1,0,0,0.0,3,1,275,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,52,1.0,0,0,30,9,3024,2016,12,3,0,6,4,2,0,2,2,1,1
818,271000,8,4,3,5,1568,1689,0,1689,13265,1,0,2002,3,0,7,3,1,5,3,59,2002,3,0,150,148.0,4,2,857,Mitchel,RL,1Fam,Typ,20,Norm,CulDSac,BrkFace,Deed,Normal,PConc,1Story,1,1,1,6,3.0,0,1,40,12,4946,3257,11,3,0,6,4,2,1,1,2,1,3
819,155000,6,3,3,7,1010,1052,0,1052,8816,1,0,1971,2,0,6,3,1,4,2,0,1971,5,0,0,80.0,3,0,440,ClearCr,RL,1Fam,Typ,80,Norm,Inside,BrkFace,Deed,Normal,CBlock,SLvl,S,0,1,39,2.0,0,0,42,9,3114,2062,4,3,0,6,12,2,4,1,2,1,1
820,224000,7,4,3,5,1358,1358,0,1358,6371,1,0,2009,3,0,6,2,1,5,2,35,2010,5,0,192,128.0,4,1,484,NridgHt,RL,TwnhsE,Typ,120,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,1,3.0,0,1,35,12,4074,2716,16,3,4,6,0,2,4,1,3,2,3
821,183000,7,4,3,5,798,798,842,1640,7226,0,0,2003,2,1,6,3,1,5,2,45,2003,3,0,0,0.0,4,0,595,CollgCr,RL,1Fam,Typ,60,Norm,CulDSac,None,Deed,Normal,PConc,2Story,2,1,1,5,2.5,0,0,35,12,4078,2438,5,3,0,6,9,2,1,2,2,1,3
822,93000,4,2,3,4,936,936,0,936,6000,0,0,1953,1,0,4,2,1,3,2,32,1953,4,0,0,0.0,3,0,576,OldTown,RM,2fmCon,Min2,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,1,56,1.0,0,0,16,6,2808,1872,17,4,1,3,4,2,4,2,2,1,1
823,225000,7,4,3,5,847,847,886,1733,12394,0,0,2003,2,1,7,3,1,5,2,48,2003,2,0,100,0.0,4,1,433,Gilbert,RL,1Fam,Typ,60,Norm,Corner,None,Deed,Abnorml,PConc,2Story,2,1,1,4,2.5,0,1,35,12,4313,2580,8,3,0,6,9,2,0,2,2,0,3
824,139500,6,3,3,7,778,944,545,1489,9900,0,0,1940,2,0,7,3,1,3,1,0,1950,4,0,335,0.0,3,1,240,SWISU,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,0,0,69,2.0,0,1,42,9,3756,2267,18,3,0,6,8,2,4,2,2,1,0
825,232600,8,4,3,5,1489,1489,0,1489,11216,0,0,2006,2,0,7,3,1,5,2,140,2006,1,0,0,0.0,4,1,776,Somerst,FV,1Fam,Typ,20,Norm,Inside,None,New,Partial,PConc,1Story,1,1,1,0,2.0,0,0,40,12,4467,2978,21,1,0,6,4,2,4,2,3,2,3
826,385000,10,5,3,5,2078,2084,0,2084,14803,1,0,2007,3,0,7,2,1,5,3,45,2008,3,0,188,816.0,5,1,1220,NridgHt,RL,1Fam,Typ,20,PosN,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,1,3.0,0,1,50,15,6246,4162,16,3,0,6,4,4,4,1,3,2,3
827,109500,5,3,3,6,784,784,0,784,6130,1,0,1924,2,0,5,2,1,4,0,0,1950,3,0,0,0.0,4,0,0,BrkSide,RM,1Fam,Typ,45,Norm,Inside,None,Deed,Normal,BrkTil,1.5Unf,1,0,0,84,2.0,0,0,30,9,2352,1568,3,4,0,6,7,2,4,2,2,1,0
828,189000,7,4,3,5,1454,1434,0,1434,8529,0,0,2001,2,0,6,3,1,5,2,39,2001,4,0,290,0.0,4,1,527,SawyerW,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,8,2.0,0,1,35,12,4322,2888,20,3,0,6,4,2,4,2,2,1,3
829,185000,5,3,3,5,1013,1160,966,2126,28698,0,1,1967,2,2,7,3,1,3,2,0,1967,4,0,486,0.0,3,0,538,ClearCr,RL,1Fam,Min2,60,Norm,CulDSac,None,Deed,Abnorml,PConc,2Story,2,0,1,42,3.0,0,1,25,9,5265,3139,4,3,0,3,9,2,1,2,2,0,3
830,147400,7,4,3,5,600,520,623,1223,2544,0,0,2005,2,1,4,2,1,5,2,166,2005,1,0,0,0.0,4,0,480,Somerst,FV,Twnhs,Typ,160,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,1,2.5,0,0,35,12,2966,1823,21,1,3,6,1,2,4,2,2,1,3
831,166000,6,3,3,5,1392,1392,0,1392,11900,1,0,1957,2,1,6,3,1,3,2,0,1957,3,0,0,387.0,3,2,458,NAmes,RL,1Fam,Typ,20,Norm,Corner,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,51,2.5,0,0,30,9,4176,2784,12,3,0,6,4,2,0,1,2,1,1
832,151000,7,3,3,5,600,520,600,1200,3180,0,0,2005,2,1,4,2,1,5,2,166,2005,1,0,0,0.0,4,0,480,Somerst,FV,TwnhsE,Typ,160,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,1,1,2.5,0,0,35,9,2920,1800,21,1,4,6,1,2,4,2,2,1,3
833,237000,7,4,3,6,941,941,888,1829,9548,1,0,2003,3,1,7,3,1,5,2,39,2003,5,0,192,223.0,4,1,613,CollgCr,RL,1Fam,Typ,60,Norm,CulDSac,BrkFace,Deed,Normal,PConc,2Story,2,1,1,7,3.5,0,1,42,12,4599,2770,5,3,0,6,9,2,1,1,2,1,3
834,167000,6,3,3,6,1516,1516,0,1516,10004,0,0,1964,1,1,6,3,1,3,2,0,1964,4,0,0,180.0,3,0,472,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,45,1.5,0,0,36,9,4548,3032,12,3,0,6,4,2,4,1,2,1,1
835,139950,5,3,3,6,1144,1144,0,1144,7875,1,0,1961,2,0,6,3,1,4,2,0,1961,3,0,0,136.0,3,0,456,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,47,2.0,0,0,30,9,3432,2288,12,3,0,6,4,2,4,1,2,1,1
836,128000,4,3,3,7,1067,1067,0,1067,9600,0,0,1950,2,0,4,2,1,3,2,0,1995,5,0,290,0.0,4,0,436,Sawyer,RL,1Fam,Min2,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,0,60,2.0,0,1,28,9,3201,2134,19,3,0,3,4,2,4,2,2,1,1
837,153500,5,3,3,6,1559,1559,0,1559,8100,1,0,1948,2,0,5,2,1,4,2,116,1973,2,0,0,0.0,3,0,812,OldTown,RM,1Fam,Min2,30,Norm,Inside,None,CO,Normal,BrkTil,1Story,1,1,0,59,2.0,0,0,30,9,4677,3118,17,4,0,3,5,2,4,2,0,1,0
838,100000,6,3,3,5,483,483,504,987,1680,1,0,1973,2,1,5,2,1,3,1,0,1973,3,0,0,158.0,3,0,264,BrDale,RM,Twnhs,Typ,160,Norm,Inside,BrkFace,Deed,Normal,CBlock,2Story,2,0,1,35,2.5,0,0,30,9,2457,1470,2,4,3,6,1,2,4,1,2,1,1
839,144000,5,3,3,6,1099,1099,0,1099,9525,0,0,1995,1,1,6,3,1,5,1,0,2006,3,0,278,0.0,4,0,352,CollgCr,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,0,0,13,1.5,0,1,30,9,3297,2198,5,3,0,6,4,2,4,2,2,1,3
840,130500,5,3,3,6,768,768,432,1200,11767,0,0,1946,1,0,6,3,1,5,1,0,1995,3,0,0,0.0,3,0,240,Edwards,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,CBlock,1.5Fin,1,0,0,62,1.0,0,0,30,9,3168,1968,7,3,0,6,8,2,4,2,2,1,1
841,140000,6,3,3,8,672,810,672,1482,12155,0,0,1925,2,0,7,4,1,3,1,0,1950,3,0,0,0.0,2,0,400,SWISU,RH,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,BrkTil,2Story,2,0,0,83,2.0,0,0,48,9,3636,2154,18,2,0,6,10,2,4,2,2,1,0
842,157500,5,3,3,8,650,958,581,1539,10440,0,0,1904,2,0,8,3,1,4,2,78,2002,3,0,70,0.0,4,1,686,OldTown,RM,1Fam,Typ,70,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,104,2.0,0,1,40,9,3728,2189,17,4,0,6,10,2,4,2,2,1,3
843,174900,6,3,3,7,1127,1165,0,1165,9020,1,0,1966,2,1,6,3,1,3,2,129,1966,3,0,0,183.0,3,0,490,NAmes,RL,1Fam,Typ,80,Norm,Inside,BrkFace,Deed,Normal,CBlock,SLvl,S,1,1,42,2.5,0,0,42,9,3457,2292,12,3,0,6,12,2,4,1,2,1,1
844,141000,5,3,3,4,1800,1800,0,1800,8000,0,0,1961,2,0,10,6,2,5,0,0,1961,2,0,0,0.0,3,0,0,NAmes,RL,Duplex,Typ,90,Artery,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,46,2.0,0,0,20,9,5400,3600,12,3,2,6,14,0,0,2,2,1,1
845,153900,5,3,3,8,876,876,540,1416,12665,0,0,1915,1,1,7,4,1,4,3,0,1950,3,0,418,0.0,3,1,720,OldTown,RM,1Fam,Typ,50,Artery,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,0,0,93,1.5,0,1,40,9,3708,2292,17,4,0,6,8,0,4,2,2,1,0
846,171000,5,3,3,5,1390,1701,0,1701,16647,1,0,1975,3,0,6,3,1,3,2,0,1981,2,0,0,0.0,3,2,611,Sawyer,RL,1Fam,Min2,85,RRAe,CulDSac,None,Deed,Normal,CBlock,SFoyer,S,0,0,32,3.0,0,0,25,9,4792,3091,19,3,0,3,13,5,1,2,2,1,1
847,213000,7,4,3,5,740,1006,769,1775,9317,1,0,1993,3,1,7,3,1,5,2,72,1993,4,0,234,137.0,4,1,425,SawyerW,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,1,16,3.5,0,1,35,12,4290,2515,20,3,0,6,9,2,4,1,2,1,3
848,133500,5,3,3,6,864,864,0,864,15523,1,0,1972,2,0,5,3,1,5,1,0,1972,4,0,0,0.0,3,1,338,CollgCr,RL,1Fam,Typ,20,Norm,CulDSac,None,Deed,Normal,CBlock,1Story,1,0,1,37,2.0,0,0,30,9,2592,1728,5,3,0,6,4,2,1,2,2,1,1
849,240000,6,3,3,8,907,1307,1051,2358,45600,0,0,1908,3,0,10,5,1,3,2,40,1997,3,0,486,0.0,3,1,360,ClearCr,RL,1Fam,Typ,50,Norm,Inside,None,Deed,Normal,BrkTil,1.5Fin,1,1,0,100,3.0,0,1,48,9,5623,3265,4,3,0,6,8,2,4,2,2,1,0
850,187000,6,4,4,7,528,1094,761,1855,9600,0,0,1976,2,1,7,3,1,5,2,100,1994,2,0,113,360.0,3,1,512,Veenker,RL,1Fam,Typ,80,Feedr,FR2,BrkFace,Deed,Normal,CBlock,SLvl,S,1,0,31,2.5,0,1,42,16,4238,2383,24,3,0,6,12,1,2,1,2,1,1
851,131500,6,4,3,5,848,848,0,848,4435,1,0,2003,2,0,3,1,1,5,2,0,2003,2,0,140,170.0,4,0,420,CollgCr,RM,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,0,1,4,2.0,0,1,30,12,2544,1696,5,4,4,6,0,2,4,1,2,1,3
852,215000,8,4,3,5,1273,1456,0,1456,3196,0,0,2003,2,0,7,2,1,5,2,20,2003,1,0,143,40.0,4,1,400,Blmngtn,RL,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,3,2.0,0,1,40,12,4185,2729,0,3,4,6,0,2,4,1,2,1,3
853,164000,7,3,4,5,918,918,728,1646,7128,0,0,1941,2,0,7,4,1,4,1,0,1950,2,0,0,0.0,3,2,240,Crawfor,RL,1Fam,Typ,75,Norm,Inside,None,Deed,Normal,CBlock,2.5Unf,2,0,0,66,2.0,0,0,35,12,4210,2564,6,3,0,6,11,2,4,2,2,1,1
854,158000,6,3,4,6,1127,1445,0,1445,12095,0,0,1964,1,1,7,3,1,3,2,0,1964,4,0,180,115.0,3,1,645,NAmes,RL,1Fam,Typ,80,Norm,Corner,BrkFace,Deed,Normal,CBlock,SLvl,S,0,1,45,1.5,0,1,36,12,4017,2572,12,3,0,6,12,2,0,1,2,1,1
855,170000,5,3,3,4,1763,1779,0,1779,17920,1,0,1955,2,1,6,3,1,3,2,418,1974,1,0,0,0.0,3,1,454,Sawyer,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Abnorml,CBlock,1Story,1,1,0,51,2.5,0,0,20,9,5321,3542,19,3,0,6,4,2,4,2,2,0,1
856,127000,5,3,4,8,1040,1040,0,1040,6897,1,0,1962,2,1,6,3,1,5,1,104,2010,5,0,0,0.0,3,0,260,Sawyer,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,1,0,48,2.5,0,0,40,12,3120,2080,19,3,0,6,4,2,0,2,2,1,1
857,147000,6,3,3,6,940,1026,0,1026,10970,1,0,1978,2,0,5,3,1,3,2,0,1978,3,0,0,0.0,3,0,576,CollgCr,RL,1Fam,Typ,80,Norm,Inside,None,Deed,Normal,CBlock,SLvl,S,0,1,30,2.0,0,0,36,9,2992,1966,5,3,0,6,12,2,4,2,2,1,1
858,174000,6,3,3,5,702,702,779,1481,8125,0,0,1994,2,1,6,3,1,4,2,36,1995,4,0,0,0.0,3,1,343,Gilbert,RL,1Fam,Typ,60,Norm,Inside,None,Deed,Normal,PConc,2Story,2,1,0,15,2.5,0,0,30,9,3664,2183,8,3,0,6,9,2,4,2,2,1,3
859,152000,7,3,3,5,1090,1370,0,1370,10400,0,0,1976,2,0,6,3,1,3,2,0,1976,4,0,0,189.0,3,1,479,NWAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Abnorml,CBlock,1Story,1,0,1,33,2.0,0,0,35,9,3830,2460,14,3,0,6,4,2,4,1,2,0,1
860,250000,6,3,3,7,1054,1512,1142,2654,11029,1,0,1968,3,1,9,4,1,3,2,65,1984,1,0,0,220.0,4,1,619,NWAmes,RL,1Fam,Typ,60,PosA,Corner,BrkFace,Deed,Normal,CBlock,2Story,2,1,0,38,3.5,0,0,42,9,6362,3708,14,3,0,6,9,3,0,1,2,1,1
861,189950,7,4,3,8,912,912,514,1426,7642,0,0,1918,1,1,7,3,1,4,1,240,1998,2,0,0,0.0,4,1,216,Crawfor,RL,1Fam,Typ,50,Norm,Corner,None,Deed,Normal,BrkTil,1.5Fin,1,1,0,89,1.5,0,0,56,12,3764,2338,6,3,0,6,8,2,0,2,2,1,0
862,131500,5,3,3,4,1039,1039,0,1039,11625,1,0,1965,2,1,6,3,1,5,2,0,1965,5,0,0,0.0,3,0,504,Sawyer,RL,2fmCon,Typ,190,Norm,Inside,None,Deed,Normal,PConc,1Story,1,0,1,45,2.5,0,0,20,9,3117,2078,19,3,1,6,3,2,4,2,2,1,3
863,152000,6,3,3,5,1040,1097,0,1097,9672,0,0,1984,2,0,6,3,1,3,2,0,1985,5,0,0,0.0,3,0,480,SawyerW,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,PConc,1Story,1,0,0,26,2.0,0,0,30,9,3234,2137,20,3,0,6,4,2,0,2,2,1,3
864,132500,5,3,3,5,1148,1148,0,1148,7931,1,0,1959,2,0,6,3,1,3,1,0,1959,4,0,0,0.0,3,0,672,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,50,2.0,0,0,25,9,3444,2296,12,3,0,6,4,2,4,2,2,1,1
865,250580,7,4,3,5,1372,1372,0,1372,8640,0,0,2007,2,0,6,3,1,5,2,140,2008,3,0,0,0.0,4,0,529,Somerst,FV,1Fam,Typ,20,Norm,Inside,None,New,Partial,PConc,1Story,1,1,0,1,2.0,0,0,35,12,4116,2744,21,1,0,6,4,2,4,2,3,2,3
866,148500,5,3,3,6,1002,1002,0,1002,8750,1,0,1970,2,0,5,3,1,3,2,0,1970,4,0,0,76.0,3,0,902,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,39,2.0,0,0,30,9,3006,2004,12,3,0,6,4,2,4,1,2,1,1
867,248900,8,4,3,5,1638,1646,0,1646,10656,0,0,2006,2,0,6,3,1,5,3,80,2007,2,0,192,274.0,4,1,870,Timber,RL,1Fam,Typ,20,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,1,2.0,0,1,40,12,4930,3284,23,3,0,6,4,2,4,1,3,2,3
868,129000,4,3,3,5,1040,1120,0,1120,6970,1,0,1961,2,1,5,3,1,3,2,0,1961,2,0,168,0.0,2,0,544,Sawyer,RL,1Fam,Typ,20,Feedr,Corner,None,Deed,Normal,CBlock,1Story,1,0,1,46,2.5,0,1,20,9,3280,2160,19,3,0,6,4,1,0,2,2,1,1
869,169000,5,3,3,6,0,1547,720,2320,14762,0,0,1948,2,0,7,2,1,4,2,144,1950,1,0,120,0.0,3,1,672,Gilbert,RL,1Fam,Typ,60,Feedr,Corner,None,Deed,Normal,Other,2Story,2,1,0,58,2.0,0,1,30,9,4587,2320,8,3,0,6,9,1,0,2,2,1,2
870,236000,7,4,3,5,1050,1062,887,1949,9938,1,0,1993,3,1,8,3,1,5,2,90,1994,5,0,156,246.0,4,1,574,SawyerW,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,17,3.5,0,1,35,12,4948,2999,20,3,0,6,9,2,4,1,2,1,3
871,109500,5,3,3,5,894,894,0,894,6600,0,0,1962,1,0,5,2,1,4,1,0,1962,4,0,0,0.0,3,0,308,NAmes,RL,1Fam,Typ,20,PosN,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,47,1.0,0,0,25,9,2682,1788,12,3,0,6,4,4,4,2,2,1,1
872,200500,6,3,3,5,804,804,878,1682,8750,0,0,1998,2,1,7,3,1,5,2,77,1998,5,0,0,116.0,4,0,523,CollgCr,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,1,12,2.5,0,0,30,9,4168,2486,5,3,0,6,9,2,4,1,2,1,3
873,116000,5,4,3,7,105,910,0,910,8892,0,0,1953,1,0,5,3,1,4,2,0,1996,3,0,196,0.0,4,0,414,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,Other,1Story,1,0,0,55,1.0,0,1,35,12,1925,1015,12,3,0,6,4,2,0,2,2,1,2
874,133000,5,4,3,7,832,1036,0,1268,12144,0,0,1949,1,0,6,3,1,4,1,28,1950,4,0,0,0.0,3,1,288,NAmes,RL,1Fam,Typ,40,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,0,60,1.0,0,0,35,12,3136,2100,12,3,0,6,6,2,4,2,2,1,1
875,66500,5,3,3,6,676,676,455,1131,5720,0,0,1941,1,1,5,3,1,5,1,0,1950,4,0,26,0.0,3,0,200,OldTown,RM,1Fam,Typ,50,Artery,Inside,None,Deed,Abnorml,CBlock,1.5Fin,1,0,0,68,1.5,0,1,30,9,2938,1807,17,4,0,6,8,0,4,2,2,0,1
876,303477,8,4,3,5,1184,1184,1426,2610,9000,0,0,2007,2,1,11,4,1,5,2,364,2007,2,0,208,0.0,5,1,550,Somerst,FV,1Fam,Typ,60,Norm,Inside,None,New,Partial,PConc,2Story,2,1,1,0,2.5,0,1,40,12,6404,3794,21,1,0,6,9,2,4,2,3,2,3
877,132250,4,3,3,5,1064,1040,0,1040,25286,1,0,1963,2,0,5,3,1,4,2,0,1963,2,0,0,0.0,3,0,648,Mitchel,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,PConc,1Story,1,0,1,44,2.0,0,0,20,9,3144,2104,11,3,0,6,4,2,4,2,2,1,3
878,350000,9,4,3,5,1462,1462,762,2224,8834,1,0,2004,3,1,10,4,1,5,3,0,2005,4,0,184,216.0,5,1,738,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,0,0,5,3.5,0,1,45,12,5910,3686,16,3,0,6,9,2,4,1,2,1,3
879,148000,5,3,3,7,1109,1155,0,1155,11782,1,0,1961,2,0,6,3,1,3,2,0,1995,5,0,192,0.0,4,0,576,Sawyer,RL,1Fam,Min2,85,Norm,Inside,None,Deed,Normal,CBlock,SFoyer,S,0,0,49,2.0,0,1,35,9,3419,2264,19,3,0,3,13,2,4,2,2,1,1
